#{"t_start": 1768206246.7971556, "env_id": "None"}
r,l,t
0.0,1,1374.610817
0.0,1,1374.878421
0.0,1,1374.878473
0.0,1,1374.878496
0.0,1,1374.878517
0.0,1,1374.878537
0.0,1,1374.878556
0.0,1,1374.878575
0.0,1,1374.878596
0.0,1,1375.135806
0.0,1,1375.13585
0.0,1,1375.135869
0.0,1,1375.135886
0.0,1,1375.135902
0.0,1,1375.135917
0.0,1,1375.135932
0.0,1,1375.135947
0.0,1,1375.826005
0.0,1,1375.826058
0.0,1,1375.826077
0.0,1,1375.826093
0.0,1,1375.826109
0.0,1,1375.826124
0.0,1,1375.82614
0.0,1,1375.826155
0.0,1,1376.090708
0.0,1,1376.090765
0.0,1,1376.090786
0.0,1,1376.090801
0.0,1,1376.090817
0.0,1,1376.090832
0.0,1,1376.090847
0.0,1,1376.090862
0.0,1,1376.369622
0.0,1,1376.369669
0.0,1,1376.369693
0.0,1,1376.369714
0.0,1,1376.369736
0.0,1,1376.369755
0.0,1,1376.369775
0.0,1,1376.369793
0.0,1,1376.648863
0.0,1,1376.64891
0.0,1,1376.648934
0.0,1,1376.648956
0.0,1,1376.648976
0.0,1,1376.648995
0.0,1,1376.649015
0.0,1,1376.649035
0.0,1,1376.913189
0.0,1,1376.913235
0.0,1,1376.913259
0.0,1,1376.91328
0.0,1,1376.913301
0.0,1,1376.913321
0.0,1,1376.913341
0.0,1,1376.913359
0.0,1,1377.037034
0.0,1,1377.037081
0.0,1,1377.037104
0.0,1,1377.037125
0.0,1,1377.037147
0.0,1,1377.037167
0.0,1,1377.037187
0.0,1,1377.037207
0.0,1,1377.821399
0.0,1,1377.821454
0.0,1,1377.821473
0.0,1,1377.82149
0.0,1,1377.821507
0.0,1,1377.821522
0.0,1,1377.821542
0.0,1,1377.821556
0.0,1,1378.059954
0.0,1,1378.060002
0.0,1,1378.060026
0.0,1,1378.060047
0.0,1,1378.060066
0.0,1,1378.060086
0.0,1,1378.060105
0.0,1,1378.060124
0.0,1,1378.327463
0.0,1,1378.327512
0.0,1,1378.327534
0.0,1,1378.327555
0.0,1,1378.327576
0.0,1,1378.327595
0.0,1,1378.327614
0.0,1,1378.327633
0.0,1,1378.590921
0.0,1,1378.590967
0.0,1,1378.59099
0.0,1,1378.591011
0.0,1,1378.591031
0.0,1,1378.591051
0.0,1,1378.59107
0.0,1,1378.591089
0.0,1,1378.860038
0.0,1,1378.860084
0.0,1,1378.860108
0.0,1,1378.86013
0.0,1,1378.860149
0.0,1,1378.860169
0.0,1,1378.860187
0.0,1,1378.860206
0.0,1,1379.013925
0.0,1,1379.013973
0.0,1,1379.013992
0.0,1,1379.014008
0.0,1,1379.014024
0.0,1,1379.014039
0.0,1,1379.014053
0.0,1,1379.014069
0.0,1,1379.302689
0.0,1,1379.302739
0.0,1,1379.302762
0.0,1,1379.302783
0.0,1,1379.302803
0.0,1,1379.302823
0.0,1,1379.302843
0.0,1,1379.302862
0.0,1,1380.030082
0.0,1,1380.030147
0.0,1,1380.030171
0.0,1,1380.030192
0.0,1,1380.030212
0.0,1,1380.030231
0.0,1,1380.030251
0.0,1,1380.030272
0.0,1,1380.304592
0.0,1,1380.304648
0.0,1,1380.304672
0.0,1,1380.304693
0.0,1,1380.304715
0.0,1,1380.304735
0.0,1,1380.304754
0.0,1,1380.304774
0.0,1,1380.575323
0.0,1,1380.575372
0.0,1,1380.575392
0.0,1,1380.575407
0.0,1,1380.575423
0.0,1,1380.575438
0.0,1,1380.575453
0.0,1,1380.575468
0.0,1,1380.840694
0.0,1,1380.840736
0.0,1,1380.840755
0.0,1,1380.840771
0.0,1,1380.840786
0.0,1,1380.840801
0.0,1,1380.840815
0.0,1,1380.840831
0.0,1,1381.11257
0.0,1,1381.112616
0.0,1,1381.11264
0.0,1,1381.112663
0.0,1,1381.112683
0.0,1,1381.112703
0.0,1,1381.112723
0.0,1,1381.112742
0.0,1,1381.374569
0.0,1,1381.374614
0.0,1,1381.374644
0.0,1,1381.374666
0.0,1,1381.374686
0.0,1,1381.374706
0.0,1,1381.374726
0.0,1,1381.374745
0.0,1,1381.63538
0.0,1,1381.635424
0.0,1,1381.635448
0.0,1,1381.63547
0.0,1,1381.635492
0.0,1,1381.635511
0.0,1,1381.635531
0.0,1,1381.63555
0.0,1,1382.328345
0.0,1,1382.32841
0.0,1,1382.328434
0.0,1,1382.328455
0.0,1,1382.328476
0.0,1,1382.328496
0.0,1,1382.328516
0.0,1,1382.328537
0.0,1,1382.566664
0.0,1,1382.566717
0.0,1,1382.566741
0.0,1,1382.566762
0.0,1,1382.566783
0.0,1,1382.566802
0.0,1,1382.566822
0.0,1,1382.566841
0.0,1,1382.839163
0.0,1,1382.839206
0.0,1,1382.839224
0.0,1,1382.83924
0.0,1,1382.839256
0.0,1,1382.83927
0.0,1,1382.839285
0.0,1,1382.8393
0.0,1,1383.090041
0.0,1,1383.090093
0.0,1,1383.090117
0.0,1,1383.090139
0.0,1,1383.090159
0.0,1,1383.090178
0.0,1,1383.090199
0.0,1,1383.090218
0.0,1,1383.366318
0.0,1,1383.36636
0.0,1,1383.366384
0.0,1,1383.366405
0.0,1,1383.366427
0.0,1,1383.366447
0.0,1,1383.366466
0.0,1,1383.366485
0.0,1,1383.722667
0.0,1,1383.722713
0.0,1,1383.722732
0.0,1,1383.722749
0.0,1,1383.722764
0.0,1,1383.72278
0.0,1,1383.722795
0.0,1,1383.72281
0.0,1,1383.98541
0.0,1,1383.985461
0.0,1,1383.985486
0.0,1,1383.985507
0.0,1,1383.985528
0.0,1,1383.985549
0.0,1,1383.985569
0.0,1,1383.985589
-703.88904,4096,1385.618166
-655.4013,4096,1385.618234
-620.0779,4096,1385.618254
-472.28415,4096,1385.618272
-430.8797,4096,1385.618288
-190.28418,4096,1385.618304
0.0,1,1385.61832
0.0,1,1385.618336
0.0,1,1385.618352
0.0,1,1385.618367
0.0,1,1385.618382
0.0,1,1385.618397
0.0,1,1385.618412
0.0,1,1385.618427
-1173.3469,4096,1385.618442
-1242.303,4096,1385.618457
0.0,1,1386.164495
0.0,1,1386.164541
0.0,1,1386.164561
0.0,1,1386.164577
0.0,1,1386.164592
0.0,1,1386.164607
0.0,1,1386.164622
0.0,1,1386.164637
-391.75394,4096,1387.480652
-101.06136,2,1387.480721
-469.351,4096,1387.480746
0.0,1,1387.480771
0.0,1,1387.48079
0.0,1,1387.480811
0.0,1,1387.480835
0.0,1,1387.480853
0.0,1,1387.480872
0.0,1,1387.480891
0.0,1,1387.48091
-462.7879,4096,1387.480929
-232.72867,4096,1387.480948
0.0,1,1387.965428
0.0,1,1387.965479
0.0,1,1387.965499
0.0,1,1387.965515
0.0,1,1387.965531
0.0,1,1387.965547
0.0,1,1387.965562
0.0,1,1387.965578
-101.0,2,1388.685992
0.0,1,1388.686071
0.0,1,1388.686095
0.0,1,1388.686122
0.0,1,1388.686142
0.0,1,1388.686163
0.0,1,1388.686182
0.0,1,1388.686201
0.0,1,1388.68622
0.0,1,1389.027893
0.0,1,1389.027947
0.0,1,1389.027972
0.0,1,1389.027994
0.0,1,1389.028013
0.0,1,1389.028033
0.0,1,1389.028053
0.0,1,1389.028073
0.0,1,1389.353546
0.0,1,1389.353593
0.0,1,1389.353612
0.0,1,1389.353629
0.0,1,1389.353645
0.0,1,1389.353661
0.0,1,1389.353677
0.0,1,1389.353691
0.0,1,1389.740013
0.0,1,1389.740058
0.0,1,1389.740077
0.0,1,1389.740094
0.0,1,1389.74011
0.0,1,1389.740126
0.0,1,1389.740141
0.0,1,1389.740156
0.0,1,1390.217539
0.0,1,1390.217588
0.0,1,1390.217608
0.0,1,1390.217624
0.0,1,1390.21764
0.0,1,1390.217655
0.0,1,1390.217671
0.0,1,1390.217686
0.0,1,1390.637449
0.0,1,1390.63751
0.0,1,1390.637534
0.0,1,1390.637557
0.0,1,1390.637579
0.0,1,1390.6376
0.0,1,1390.63762
0.0,1,1390.63764
0.0,1,1391.074599
0.0,1,1391.074653
0.0,1,1391.074675
0.0,1,1391.074696
0.0,1,1391.074718
0.0,1,1391.074738
0.0,1,1391.074758
0.0,1,1391.074777
0.0,1,1391.435391
0.0,1,1391.435444
0.0,1,1391.435467
0.0,1,1391.435488
0.0,1,1391.435509
0.0,1,1391.435529
0.0,1,1391.43555
0.0,1,1391.43557
0.0,1,1391.874624
0.0,1,1391.874674
0.0,1,1391.874698
0.0,1,1391.87472
0.0,1,1391.87474
0.0,1,1391.874759
0.0,1,1391.874779
0.0,1,1391.874799
0.0,1,1392.392207
0.0,1,1392.392264
0.0,1,1392.392282
0.0,1,1392.392299
0.0,1,1392.392315
0.0,1,1392.39233
0.0,1,1392.392346
0.0,1,1392.392361
0.0,1,1392.699125
0.0,1,1392.699182
0.0,1,1392.699205
0.0,1,1392.699233
0.0,1,1392.699255
0.0,1,1392.699276
0.0,1,1392.699295
0.0,1,1392.699314
0.0,1,1393.04382
0.0,1,1393.04387
0.0,1,1393.043894
0.0,1,1393.043916
0.0,1,1393.043938
0.0,1,1393.043958
0.0,1,1393.043977
0.0,1,1393.043996
0.0,1,1393.347629
0.0,1,1393.347683
0.0,1,1393.347702
0.0,1,1393.347717
0.0,1,1393.347733
0.0,1,1393.347749
0.0,1,1393.347764
0.0,1,1393.347779
0.0,1,1393.637078
0.0,1,1393.637127
0.0,1,1393.637146
0.0,1,1393.637162
0.0,1,1393.637177
0.0,1,1393.637192
0.0,1,1393.637207
0.0,1,1393.637222
0.0,1,1394.146167
0.0,1,1394.146226
0.0,1,1394.14625
0.0,1,1394.146271
0.0,1,1394.146293
0.0,1,1394.146312
0.0,1,1394.146332
0.0,1,1394.146351
0.0,1,1394.683342
0.0,1,1394.683499
0.0,1,1394.683553
0.0,1,1394.683604
0.0,1,1394.68366
0.0,1,1394.683733
0.0,1,1394.683773
0.0,1,1394.683844
0.0,1,1395.076569
0.0,1,1395.076658
0.0,1,1395.076679
0.0,1,1395.076695
0.0,1,1395.076711
0.0,1,1395.076726
0.0,1,1395.076741
0.0,1,1395.076756
0.0,1,1395.521933
0.0,1,1395.521987
0.0,1,1395.522008
0.0,1,1395.522024
0.0,1,1395.522041
0.0,1,1395.522058
0.0,1,1395.522073
0.0,1,1395.522087
0.0,1,1396.022686
0.0,1,1396.022748
0.0,1,1396.022768
0.0,1,1396.022784
0.0,1,1396.022799
0.0,1,1396.022815
0.0,1,1396.02283
0.0,1,1396.022846
0.0,1,1396.479851
0.0,1,1396.479919
0.0,1,1396.479944
0.0,1,1396.479965
0.0,1,1396.479985
0.0,1,1396.480005
0.0,1,1396.480026
0.0,1,1396.480046
0.0,1,1396.895241
0.0,1,1396.895303
0.0,1,1396.895327
0.0,1,1396.895348
0.0,1,1396.895368
0.0,1,1396.895389
0.0,1,1396.895409
0.0,1,1396.895429
0.0,1,1397.379921
0.0,1,1397.379972
0.0,1,1397.379992
0.0,1,1397.380009
0.0,1,1397.380024
0.0,1,1397.38004
0.0,1,1397.380056
0.0,1,1397.380072
0.0,1,1397.901038
0.0,1,1397.901107
0.0,1,1397.901131
0.0,1,1397.901152
0.0,1,1397.901172
0.0,1,1397.901194
0.0,1,1397.901213
0.0,1,1397.901232
0.0,1,1398.341756
0.0,1,1398.341806
0.0,1,1398.34183
0.0,1,1398.341853
0.0,1,1398.341875
0.0,1,1398.341894
0.0,1,1398.341913
0.0,1,1398.341932
0.0,1,1398.835224
0.0,1,1398.835279
0.0,1,1398.835304
0.0,1,1398.835326
0.0,1,1398.835346
0.0,1,1398.835366
0.0,1,1398.835386
0.0,1,1398.835404
0.0,1,1399.284811
0.0,1,1399.284863
0.0,1,1399.284888
0.0,1,1399.28491
0.0,1,1399.284933
0.0,1,1399.284954
0.0,1,1399.284972
0.0,1,1399.284992
0.0,1,1399.704553
0.0,1,1399.704602
0.0,1,1399.704621
0.0,1,1399.704638
0.0,1,1399.704654
0.0,1,1399.704669
0.0,1,1399.704684
0.0,1,1399.704698
0.0,1,1400.150549
0.0,1,1400.150609
0.0,1,1400.150644
0.0,1,1400.15067
0.0,1,1400.150692
0.0,1,1400.150712
0.0,1,1400.150732
0.0,1,1400.150751
0.0,1,1400.646542
0.0,1,1400.646594
0.0,1,1400.646624
0.0,1,1400.646645
0.0,1,1400.646666
0.0,1,1400.646688
0.0,1,1400.646708
0.0,1,1400.646728
0.0,1,1401.086291
0.0,1,1401.086343
0.0,1,1401.086367
0.0,1,1401.08639
0.0,1,1401.086411
0.0,1,1401.08643
0.0,1,1401.08645
0.0,1,1401.086468
0.0,1,1401.526089
0.0,1,1401.526139
0.0,1,1401.526162
0.0,1,1401.526183
0.0,1,1401.526204
0.0,1,1401.526223
0.0,1,1401.526242
0.0,1,1401.526262
0.0,1,1401.932132
0.0,1,1401.932184
0.0,1,1401.93221
0.0,1,1401.932232
0.0,1,1401.932254
0.0,1,1401.932274
0.0,1,1401.932294
0.0,1,1401.932312
0.0,1,1402.437488
0.0,1,1402.437544
0.0,1,1402.437563
0.0,1,1402.439022
0.0,1,1402.439048
0.0,1,1402.439065
0.0,1,1402.439081
0.0,1,1402.439096
0.0,1,1402.911182
0.0,1,1402.911239
0.0,1,1402.911259
0.0,1,1402.911275
0.0,1,1402.91129
0.0,1,1402.911305
0.0,1,1402.911321
0.0,1,1402.911336
0.0,1,1403.314038
0.0,1,1403.314085
0.0,1,1403.314105
0.0,1,1403.314121
0.0,1,1403.314137
0.0,1,1403.314153
0.0,1,1403.314168
0.0,1,1403.314183
0.0,1,1403.811768
0.0,1,1403.811831
0.0,1,1403.811854
0.0,1,1403.811875
0.0,1,1403.811896
0.0,1,1403.811915
0.0,1,1403.811935
0.0,1,1403.811954
0.0,1,1404.255802
0.0,1,1404.255862
0.0,1,1404.255886
0.0,1,1404.255908
0.0,1,1404.255928
0.0,1,1404.255949
0.0,1,1404.255968
0.0,1,1404.255988
0.0,1,1404.623444
0.0,1,1404.623506
0.0,1,1404.62353
0.0,1,1404.623553
0.0,1,1404.623574
0.0,1,1404.623594
0.0,1,1404.623614
0.0,1,1404.623634
0.0,1,1405.073825
0.0,1,1405.073891
0.0,1,1405.073915
0.0,1,1405.073938
0.0,1,1405.073959
0.0,1,1405.073979
0.0,1,1405.073999
0.0,1,1405.074018
0.0,1,1405.571295
0.0,1,1405.571377
0.0,1,1405.571408
0.0,1,1405.57143
0.0,1,1405.571451
0.0,1,1405.571471
0.0,1,1405.57149
0.0,1,1405.571513
0.0,1,1405.949033
0.0,1,1405.949089
0.0,1,1405.949108
0.0,1,1405.949126
0.0,1,1405.949142
0.0,1,1405.949157
0.0,1,1405.949172
0.0,1,1405.949187
0.0,1,1406.39988
0.0,1,1406.399932
0.0,1,1406.399956
0.0,1,1406.399978
0.0,1,1406.399999
0.0,1,1406.40002
0.0,1,1406.40004
0.0,1,1406.400059
0.0,1,1406.813581
0.0,1,1406.813631
0.0,1,1406.813655
0.0,1,1406.813676
0.0,1,1406.813698
0.0,1,1406.813718
0.0,1,1406.813738
0.0,1,1406.813757
0.0,1,1407.262605
0.0,1,1407.262669
0.0,1,1407.262694
0.0,1,1407.262714
0.0,1,1407.262735
0.0,1,1407.262756
0.0,1,1407.262775
0.0,1,1407.262795
0.0,1,1407.739393
0.0,1,1407.739458
0.0,1,1407.739478
0.0,1,1407.739495
0.0,1,1407.739511
0.0,1,1407.739527
0.0,1,1407.739542
0.0,1,1407.739557
0.0,1,1408.153713
0.0,1,1408.153768
0.0,1,1408.153793
0.0,1,1408.153815
0.0,1,1408.153836
0.0,1,1408.153856
0.0,1,1408.153877
0.0,1,1408.153896
0.0,1,1408.474626
0.0,1,1408.474677
0.0,1,1408.474696
0.0,1,1408.474713
0.0,1,1408.474728
0.0,1,1408.474744
0.0,1,1408.474759
0.0,1,1408.474773
0.0,1,1408.888025
0.0,1,1408.88807
0.0,1,1408.88809
0.0,1,1408.888106
0.0,1,1408.888123
0.0,1,1408.888138
0.0,1,1408.888153
0.0,1,1408.888169
0.0,1,1409.337936
0.0,1,1409.338004
0.0,1,1409.33803
0.0,1,1409.33805
0.0,1,1409.338072
0.0,1,1409.338092
0.0,1,1409.338113
0.0,1,1409.338133
0.0,1,1409.767473
0.0,1,1409.767524
0.0,1,1409.767544
0.0,1,1409.76756
0.0,1,1409.767576
0.0,1,1409.767596
0.0,1,1409.767611
0.0,1,1409.767626
0.0,1,1410.264564
0.0,1,1410.264621
0.0,1,1410.264644
0.0,1,1410.264666
0.0,1,1410.264688
0.0,1,1410.264709
0.0,1,1410.264728
0.0,1,1410.264749
0.0,1,1410.665696
0.0,1,1410.665742
0.0,1,1410.665762
0.0,1,1410.665778
0.0,1,1410.665795
0.0,1,1410.66581
0.0,1,1410.665825
0.0,1,1410.66584
0.0,1,1411.12278
0.0,1,1411.122834
0.0,1,1411.122854
0.0,1,1411.12287
0.0,1,1411.122885
0.0,1,1411.122901
0.0,1,1411.122916
0.0,1,1411.122931
0.0,1,1411.640132
0.0,1,1411.640195
0.0,1,1411.640218
0.0,1,1411.640241
0.0,1,1411.640262
0.0,1,1411.640282
0.0,1,1411.640302
0.0,1,1411.640321
0.0,1,1412.078865
0.0,1,1412.078916
0.0,1,1412.078935
0.0,1,1412.078957
0.0,1,1412.078972
0.0,1,1412.078988
0.0,1,1412.079004
0.0,1,1412.079023
0.0,1,1412.526798
0.0,1,1412.526853
0.0,1,1412.526878
0.0,1,1412.526901
0.0,1,1412.526923
0.0,1,1412.526945
0.0,1,1412.526965
0.0,1,1412.526986
0.0,1,1413.026176
0.0,1,1413.026238
0.0,1,1413.026262
0.0,1,1413.026287
0.0,1,1413.026309
0.0,1,1413.026329
0.0,1,1413.02635
0.0,1,1413.02637
0.0,1,1413.351712
0.0,1,1413.351761
0.0,1,1413.351781
0.0,1,1413.351798
0.0,1,1413.351814
0.0,1,1413.351829
0.0,1,1413.351844
0.0,1,1413.351859
0.0,1,1413.884369
0.0,1,1413.884432
0.0,1,1413.884456
0.0,1,1413.884479
0.0,1,1413.884501
0.0,1,1413.884522
0.0,1,1413.884542
0.0,1,1413.884561
0.0,1,1414.330551
0.0,1,1414.330606
0.0,1,1414.330657
0.0,1,1414.330685
0.0,1,1414.330706
0.0,1,1414.330726
0.0,1,1414.330747
0.0,1,1414.330768
0.0,1,1414.687732
0.0,1,1414.687799
0.0,1,1414.687824
0.0,1,1414.687844
0.0,1,1414.687865
0.0,1,1414.687886
0.0,1,1414.687907
0.0,1,1414.687927
0.0,1,1415.093253
0.0,1,1415.093316
0.0,1,1415.093341
0.0,1,1415.093364
0.0,1,1415.093384
0.0,1,1415.093405
0.0,1,1415.093425
0.0,1,1415.093445
0.0,1,1415.602547
0.0,1,1415.602613
0.0,1,1415.602649
0.0,1,1415.602671
0.0,1,1415.602693
0.0,1,1415.602714
0.0,1,1415.602733
0.0,1,1415.602753
0.0,1,1416.05371
0.0,1,1416.053761
0.0,1,1416.053784
0.0,1,1416.053806
0.0,1,1416.053828
0.0,1,1416.053849
0.0,1,1416.053869
0.0,1,1416.053888
0.0,1,1416.547427
0.0,1,1416.547484
0.0,1,1416.547508
0.0,1,1416.547529
0.0,1,1416.54755
0.0,1,1416.547571
0.0,1,1416.54759
0.0,1,1416.547609
0.0,1,1416.86373
0.0,1,1416.86378
0.0,1,1416.863802
0.0,1,1416.863823
0.0,1,1416.863845
0.0,1,1416.863864
0.0,1,1416.863884
0.0,1,1416.863904
0.0,1,1417.350643
0.0,1,1417.350712
0.0,1,1417.350734
0.0,1,1417.350755
0.0,1,1417.350774
0.0,1,1417.35079
0.0,1,1417.350807
0.0,1,1417.350822
0.0,1,1417.761657
0.0,1,1417.761722
0.0,1,1417.761743
0.0,1,1417.761759
0.0,1,1417.761774
0.0,1,1417.761789
0.0,1,1417.761804
0.0,1,1417.761819
0.0,1,1418.061213
0.0,1,1418.061335
0.0,1,1418.061357
0.0,1,1418.061376
0.0,1,1418.061393
0.0,1,1418.061409
0.0,1,1418.061425
0.0,1,1418.06144
0.0,1,1418.332917
0.0,1,1418.332967
0.0,1,1418.332987
0.0,1,1418.333004
0.0,1,1418.333021
0.0,1,1418.333037
0.0,1,1418.333053
0.0,1,1418.333069
0.0,1,1418.720823
0.0,1,1418.72089
0.0,1,1418.720915
0.0,1,1418.720936
0.0,1,1418.72096
0.0,1,1418.72098
0.0,1,1418.721
0.0,1,1418.72102
0.0,1,1419.154696
0.0,1,1419.154754
0.0,1,1419.154773
0.0,1,1419.15479
0.0,1,1419.154805
0.0,1,1419.154821
0.0,1,1419.154837
0.0,1,1419.154853
0.0,1,1419.570797
0.0,1,1419.57086
0.0,1,1419.570885
0.0,1,1419.570907
0.0,1,1419.570927
0.0,1,1419.570948
0.0,1,1419.57097
0.0,1,1419.570994
0.0,1,1419.942203
0.0,1,1419.942274
0.0,1,1419.9423
0.0,1,1419.942322
0.0,1,1419.942343
0.0,1,1419.942364
0.0,1,1419.942383
0.0,1,1419.942402
0.0,1,1420.293535
0.0,1,1420.293602
0.0,1,1420.293627
0.0,1,1420.293647
0.0,1,1420.293667
0.0,1,1420.293687
0.0,1,1420.293706
0.0,1,1420.293726
0.0,1,1420.704817
0.0,1,1420.704876
0.0,1,1420.704901
0.0,1,1420.704922
0.0,1,1420.704944
0.0,1,1420.704968
0.0,1,1420.704988
0.0,1,1420.705007
0.0,1,1421.108153
0.0,1,1421.108212
0.0,1,1421.108236
0.0,1,1421.108258
0.0,1,1421.108279
0.0,1,1421.1083
0.0,1,1421.10832
0.0,1,1421.10834
0.0,1,1421.421649
0.0,1,1421.421703
0.0,1,1421.421722
0.0,1,1421.421739
0.0,1,1421.421755
0.0,1,1421.421772
0.0,1,1421.421787
0.0,1,1421.421801
0.0,1,1421.892046
0.0,1,1421.892097
0.0,1,1421.892117
0.0,1,1421.892134
0.0,1,1421.89215
0.0,1,1421.892166
0.0,1,1421.892181
0.0,1,1421.892196
0.0,1,1422.423636
0.0,1,1422.423683
0.0,1,1422.423702
0.0,1,1422.423718
0.0,1,1422.423734
0.0,1,1422.42375
0.0,1,1422.423766
0.0,1,1422.423781
0.0,1,1422.833321
0.0,1,1422.833394
0.0,1,1422.833418
0.0,1,1422.83344
0.0,1,1422.833462
0.0,1,1422.833482
0.0,1,1422.833501
0.0,1,1422.833522
0.0,1,1423.102372
0.0,1,1423.102424
0.0,1,1423.102447
0.0,1,1423.102469
0.0,1,1423.102495
0.0,1,1423.102516
0.0,1,1423.102536
0.0,1,1423.102557
0.0,1,1423.476712
0.0,1,1423.47676
0.0,1,1423.476779
0.0,1,1423.476795
0.0,1,1423.476811
0.0,1,1423.476827
0.0,1,1423.476841
0.0,1,1423.476856
0.0,1,1423.753252
0.0,1,1423.753315
0.0,1,1423.753344
0.0,1,1423.753365
0.0,1,1423.753386
0.0,1,1423.753406
0.0,1,1423.753425
0.0,1,1423.753444
0.0,1,1424.125237
0.0,1,1424.125313
0.0,1,1424.125337
0.0,1,1424.125358
0.0,1,1424.12538
0.0,1,1424.125399
0.0,1,1424.125418
0.0,1,1424.125436
0.0,1,1424.576993
0.0,1,1424.57706
0.0,1,1424.57708
0.0,1,1424.577096
0.0,1,1424.577111
0.0,1,1424.577126
0.0,1,1424.577142
0.0,1,1424.577157
0.0,1,1425.040268
0.0,1,1425.040352
0.0,1,1425.040376
0.0,1,1425.040398
0.0,1,1425.040418
0.0,1,1425.040438
0.0,1,1425.040457
0.0,1,1425.040476
0.0,1,1425.445518
0.0,1,1425.445595
0.0,1,1425.445615
0.0,1,1425.445631
0.0,1,1425.445646
0.0,1,1425.445661
0.0,1,1425.445676
0.0,1,1425.445691
0.0,1,1425.984867
0.0,1,1425.984931
0.0,1,1425.984955
0.0,1,1425.984977
0.0,1,1425.984998
0.0,1,1425.985018
0.0,1,1425.985038
0.0,1,1425.985058
0.0,1,1426.429302
0.0,1,1426.429353
0.0,1,1426.429375
0.0,1,1426.429397
0.0,1,1426.429418
0.0,1,1426.429439
0.0,1,1426.429458
0.0,1,1426.429478
0.0,1,1426.905286
0.0,1,1426.905342
0.0,1,1426.905361
0.0,1,1426.905378
0.0,1,1426.905394
0.0,1,1426.90541
0.0,1,1426.905426
0.0,1,1426.905442
0.0,1,1427.352562
0.0,1,1427.352623
0.0,1,1427.352646
0.0,1,1427.352667
0.0,1,1427.352689
0.0,1,1427.352709
0.0,1,1427.352729
0.0,1,1427.352747
0.0,1,1427.758632
0.0,1,1427.758695
0.0,1,1427.758721
0.0,1,1427.758744
0.0,1,1427.758765
0.0,1,1427.758784
0.0,1,1427.758804
0.0,1,1427.758823
0.0,1,1428.208663
0.0,1,1428.208715
0.0,1,1428.208739
0.0,1,1428.208761
0.0,1,1428.208781
0.0,1,1428.208804
0.0,1,1428.208824
0.0,1,1428.208843
0.0,1,1428.676967
0.0,1,1428.677019
0.0,1,1428.677042
0.0,1,1428.677063
0.0,1,1428.677084
0.0,1,1428.677104
0.0,1,1428.677124
0.0,1,1428.677144
0.0,1,1428.995052
0.0,1,1428.995101
0.0,1,1428.995125
0.0,1,1428.995147
0.0,1,1428.995168
0.0,1,1428.995188
0.0,1,1428.995207
0.0,1,1428.995228
0.0,1,1429.445776
0.0,1,1429.445834
0.0,1,1429.445858
0.0,1,1429.445881
0.0,1,1429.445902
0.0,1,1429.445922
0.0,1,1429.445943
0.0,1,1429.445962
0.0,1,1429.955364
0.0,1,1429.955432
0.0,1,1429.955456
0.0,1,1429.955477
0.0,1,1429.955498
0.0,1,1429.955517
0.0,1,1429.955537
0.0,1,1429.955558
0.0,1,1430.473924
0.0,1,1430.473988
0.0,1,1430.474012
0.0,1,1430.474033
0.0,1,1430.474053
0.0,1,1430.474072
0.0,1,1430.474091
0.0,1,1430.474115
0.0,1,1430.887217
0.0,1,1430.88727
0.0,1,1430.887289
0.0,1,1430.887305
0.0,1,1430.887322
0.0,1,1430.887337
0.0,1,1430.887352
0.0,1,1430.887368
0.0,1,1431.448271
0.0,1,1431.44832
0.0,1,1431.448339
0.0,1,1431.448355
0.0,1,1431.448372
0.0,1,1431.448387
0.0,1,1431.448402
0.0,1,1431.448417
0.0,1,1431.820136
0.0,1,1431.820197
0.0,1,1431.82022
0.0,1,1431.820243
0.0,1,1431.820265
0.0,1,1431.820286
0.0,1,1431.820306
0.0,1,1431.820327
0.0,1,1432.320057
0.0,1,1432.320109
0.0,1,1432.320128
0.0,1,1432.320145
0.0,1,1432.32016
0.0,1,1432.320176
0.0,1,1432.320192
0.0,1,1432.320207
0.0,1,1432.851382
0.0,1,1432.851448
0.0,1,1432.851472
0.0,1,1432.851493
0.0,1,1432.851515
0.0,1,1432.851535
0.0,1,1432.851556
0.0,1,1432.851577
0.0,1,1433.107792
0.0,1,1433.107839
0.0,1,1433.107859
0.0,1,1433.107875
0.0,1,1433.107891
0.0,1,1433.107907
0.0,1,1433.107922
0.0,1,1433.107937
0.0,1,1433.44073
0.0,1,1433.440783
0.0,1,1433.440808
0.0,1,1433.440831
0.0,1,1433.440852
0.0,1,1433.440873
0.0,1,1433.440894
0.0,1,1433.440913
0.0,1,1433.976521
0.0,1,1433.97657
0.0,1,1433.976591
0.0,1,1433.976607
0.0,1,1433.976624
0.0,1,1433.976639
0.0,1,1433.976654
0.0,1,1433.97667
0.0,1,1434.466091
0.0,1,1434.466153
0.0,1,1434.466178
0.0,1,1434.4662
0.0,1,1434.466222
0.0,1,1434.466244
0.0,1,1434.466263
0.0,1,1434.466285
0.0,1,1434.741792
0.0,1,1434.741843
0.0,1,1434.741862
0.0,1,1434.74188
0.0,1,1434.741897
0.0,1,1434.741917
0.0,1,1434.741933
0.0,1,1434.741949
0.0,1,1435.298098
0.0,1,1435.29816
0.0,1,1435.298184
0.0,1,1435.298205
0.0,1,1435.298226
0.0,1,1435.298245
0.0,1,1435.298265
0.0,1,1435.298284
0.0,1,1435.745887
